Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,Dept_Human Resources,Dept_Research & Development,Dept_Sales,EduField_Human Resources,EduField_Life Sciences,EduField_Marketing,EduField_Medical,EduField_Other,EduField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Divorced,Married,Single
23,1,8,1,1,3,4,1,9683,1,18,3.0,22.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,1,16,4,1,4,3,4,2751,0,14,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,0,17,1,1,3,4,2,4344,0,15,3.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
50,1,15,4,1,2,5,3,8147,1,13,2.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
23,1,2,1,0,2,5,1,8113,0,4,4.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47,0,15,3,0,1,4,2,8892,0,20,3.0,11.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37,1,2,1,1,1,4,1,11683,1,17,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27,0,15,1,1,4,4,1,0,1,18,4.0,16.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41,0,0,4,0,4,2,4,1915,0,21,2.0,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,0,8,3,1,2,5,2,7583,1,14,3.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
31,1,2,4,1,2,1,1,3092,0,22,1.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
37,0,16,1,1,2,2,4,22405,1,14,1.0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33,0,18,2,1,4,2,3,8930,0,9,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
37,1,10,1,1,2,2,1,6134,0,11,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42,0,10,1,1,4,1,2,4076,0,11,2.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
51,0,14,4,1,2,4,3,4242,1,7,4.0,10.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
25,0,18,2,1,3,5,1,6644,1,23,3.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
56,0,9,2,0,3,3,1,7030,0,13,2.0,9.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
19,0,5,4,0,2,3,2,4352,1,12,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,1,14,3,1,3,5,1,5216,1,14,3.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
42,0,0,2,1,4,1,2,12831,0,34,2.0,11.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39,0,16,2,1,1,3,2,13021,1,2,4.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,1,3,4,1,3,2,2,7689,1,4,1.0,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
35,1,7,3,0,1,3,2,188,0,0,3.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,1,16,3,0,3,5,1,9038,0,9,3.0,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,0,5,1,0,4,2,3,13820,1,13,1.0,19.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,1,14,1,0,3,3,3,12951,1,7,4.0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
40,0,18,4,1,3,5,4,9960,1,7,1.0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,10,3,1,2,1,2,13199,0,12,4.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
45,1,11,4,1,1,5,1,6754,1,7,3.0,11.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
39,1,8,1,0,1,1,1,9460,1,13,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
44,0,10,4,1,4,2,4,3297,1,19,4.0,10.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,1,0,4,1,4,5,3,7878,1,16,4.0,10.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
29,0,6,2,0,1,4,1,12762,1,18,2.0,13.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
31,1,0,2,0,2,4,4,3727,1,19,4.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,1,1,2,0,2,4,3,2447,0,13,1.0,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,1,0,1,0,1,4,1,6961,0,10,1.0,9.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,0,11,4,0,3,4,2,5435,0,5,4.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,1,22,2,1,1,1,4,9559,1,8,1.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
48,0,5,2,1,3,5,1,4369,1,7,3.0,4.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,0,17,2,0,1,2,4,14593,0,16,3.0,8.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
41,0,18,1,1,3,4,4,431,0,13,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,0,0,1,1,2,4,4,12405,0,16,4.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,1,1,4,1,1,2,2,2902,0,2,3.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,0,17,4,1,4,2,3,0,0,22,4.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44,0,8,4,0,3,4,3,7622,1,7,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44,1,0,2,1,2,1,1,5304,1,2,2.0,20.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48,0,4,3,1,4,2,2,1278,1,7,3.0,12.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37,1,12,1,1,2,5,3,0,1,30,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
43,0,2,2,0,3,5,1,6463,1,8,3.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
34,1,0,2,1,1,1,1,11097,0,8,4.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,0,6,4,0,2,3,4,9256,0,9,2.0,6.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35,1,7,4,0,1,1,2,6769,1,10,2.0,17.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
37,0,9,2,0,1,4,3,8757,0,5,1.0,14.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42,0,19,1,0,2,3,2,6374,1,12,3.0,8.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,1,9,1,1,2,4,2,0,1,19,2.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
56,1,11,2,0,2,5,3,0,0,13,3.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,1,17,3,0,1,2,3,5546,1,2,4.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25,1,9,3,0,4,4,2,5746,1,8,4.0,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,0,26,1,0,3,5,1,10509,1,6,1.0,8.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44,0,0,4,0,4,1,2,10068,0,11,2.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,1,1,3,1,1,4,3,9351,0,21,2.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
42,0,14,3,0,2,5,2,5183,1,10,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
36,1,19,4,1,2,2,3,2,1,10,4.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,1,7,3,1,3,4,1,8442,0,25,2.0,4.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
37,0,0,2,0,3,5,2,8975,0,18,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,0,23,3,1,4,4,1,0,0,15,1.0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
45,0,2,4,1,4,2,2,2574,0,26,2.0,32.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,0,11,2,1,3,4,2,3249,1,15,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
29,0,19,3,0,1,4,3,7060,1,0,2.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33,0,5,1,0,4,5,4,2720,1,17,2.0,14.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0,4,2,0,2,3,3,6323,0,0,2.0,17.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,1,4,2,0,2,4,2,5511,0,14,2.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
29,1,16,1,0,1,3,4,5753,1,0,3.0,12.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39,1,17,1,0,3,1,4,3130,0,7,2.0,11.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
39,1,9,3,0,4,4,1,3494,1,8,1.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,1,24,3,1,2,3,2,1417,0,5,4.0,10.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32,0,9,4,1,3,1,3,8292,1,8,3.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39,1,19,4,0,4,5,4,9191,1,19,4.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23,1,5,2,1,1,4,4,2874,1,5,4.0,17.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24,1,28,1,0,2,5,3,13662,1,15,4.0,10.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
30,1,21,1,0,1,1,3,5021,0,3,4.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,1,8,4,0,1,5,4,13706,1,9,4.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,1,20,2,1,1,5,3,3479,1,13,1.0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
50,1,20,2,0,4,2,1,0,1,3,2.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
44,0,21,4,0,1,1,4,8396,1,1,1.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
35,0,0,4,0,4,5,1,7673,0,15,3.0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
36,1,15,4,0,4,3,2,6664,1,20,1.0,15.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27,0,13,3,1,1,1,1,3479,1,10,3.0,14.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,0,13,2,0,1,2,3,6340,0,7,2.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,0,10,2,1,3,4,4,4095,1,12,4.0,6.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39,0,11,2,1,2,5,1,5079,1,11,2.0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,1,19,4,0,3,3,3,10465,1,13,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,0,13,4,0,2,2,3,7370,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
50,0,10,4,1,2,1,1,9374,0,2,2.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,0,18,4,1,3,5,4,5411,0,4,2.0,15.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,1,12,1,1,3,2,1,4892,0,12,1.0,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
43,1,13,4,1,2,2,2,1072,0,12,2.0,10.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33,1,24,3,0,2,3,1,4760,0,16,3.0,14.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,1,5,1,1,2,4,1,0,0,13,3.0,10.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
37,1,0,1,1,4,4,4,3724,1,1,1.0,6.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37,1,9,4,1,2,4,1,6117,1,22,1.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29,1,10,2,1,1,1,3,9156,1,21,2.0,17.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,0,15,4,0,1,2,4,5238,1,1,2.0,15.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
41,0,10,2,0,1,1,3,8139,0,13,4.0,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50,0,15,4,0,3,2,4,0,1,6,3.0,11.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45,1,29,4,1,3,3,2,6235,1,12,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56,1,15,2,1,3,3,2,0,0,19,1.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,1,17,2,0,2,1,2,814,1,27,1.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
44,1,8,2,0,1,1,1,5621,1,17,1.0,23.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38,1,0,2,1,2,3,2,12511,0,13,4.0,14.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
56,0,0,3,0,4,5,4,8250,1,8,3.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,0,4,2,1,4,4,2,6588,1,12,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,1,0,4,1,3,4,4,6410,0,21,3.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31,1,13,4,1,4,3,3,3143,1,10,1.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17,1,6,3,1,1,4,1,3941,1,4,3.0,6.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,1,0,2,1,4,5,3,8514,1,0,1.0,13.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
29,0,10,4,1,3,5,3,0,1,15,4.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,1,3,3,0,2,2,2,9295,1,13,3.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,1,12,4,0,4,1,2,4673,0,6,2.0,16.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
54,1,14,3,0,1,4,2,10389,1,19,3.0,16.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45,1,3,3,1,1,5,3,11027,1,7,1.0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,0,7,1,0,1,1,1,0,1,10,2.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
28,1,10,1,1,2,1,1,3764,0,11,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
41,1,0,2,1,1,2,3,2475,0,8,2.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,0,10,1,1,3,1,1,0,0,13,2.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53,0,0,3,1,3,1,3,1641,1,20,3.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47,0,13,4,0,1,3,3,17996,1,2,3.0,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1,5,4,0,4,2,1,9372,1,15,2.0,9.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
21,1,0,2,0,1,2,4,15529,1,12,2.0,8.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
49,0,4,1,1,3,4,4,10406,1,12,2.0,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35,0,4,2,0,3,1,2,3010,0,18,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48,0,17,3,0,3,4,1,4705,1,11,3.0,11.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,0,10,1,0,4,5,2,9273,1,15,1.0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,0,1,2,1,4,1,3,8562,0,16,3.0,9.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,0,22,4,0,4,5,4,3784,0,7,4.0,9.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37,1,14,4,1,3,3,1,0,0,13,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32,1,6,2,0,2,1,1,21981,0,9,3.0,17.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42,1,0,2,1,1,4,1,5838,0,10,2.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
27,0,5,2,0,1,4,4,4969,1,8,2.0,15.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,7,3,0,3,1,2,7036,1,14,3.0,9.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
38,0,12,3,0,4,4,4,5360,1,11,2.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,0,14,4,1,2,1,2,7080,1,14,2.0,2.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
43,0,15,3,0,2,2,3,12561,1,11,4.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,0,0,3,0,4,4,3,5916,0,0,4.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
22,1,10,1,1,1,1,2,1028,1,11,4.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
48,1,7,3,1,1,1,3,5741,1,11,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
39,0,30,1,1,2,4,3,4316,0,13,4.0,12.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,1,9,3,1,2,2,1,13206,0,6,4.0,13.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
51,0,4,4,0,4,4,1,12016,1,1,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,1,10,2,0,1,1,4,7009,1,16,3.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
47,0,9,4,1,2,2,4,482,0,9,2.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,0,0,3,0,1,5,4,731,1,12,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55,1,12,2,1,2,3,1,6574,0,9,4.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52,1,6,2,0,4,4,4,8086,1,11,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,0,8,2,1,1,1,4,4739,0,7,3.0,4.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45,0,2,1,0,2,2,1,4242,0,3,4.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
42,1,0,4,1,2,2,2,3712,0,14,1.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
49,1,16,1,1,2,5,1,6392,1,6,1.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28,0,18,2,0,2,4,2,0,0,12,1.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
43,1,12,4,0,4,2,1,1317,0,14,2.0,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
46,0,0,4,0,1,5,4,3550,1,6,1.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,13,3,1,1,1,3,12187,1,1,4.0,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
26,0,0,1,0,3,5,3,2671,1,30,3.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18,0,3,1,1,1,4,2,7352,0,7,3.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,1,16,3,0,3,5,2,7569,0,16,4.0,5.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
43,1,14,1,0,2,2,2,12613,0,26,2.0,15.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,1,12,2,1,4,2,3,12447,1,17,2.0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37,1,19,2,1,4,3,2,6232,1,8,1.0,10.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51,1,13,1,0,2,5,1,4264,0,10,4.0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,1,0,3,1,3,1,1,3377,1,4,1.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21,1,6,4,1,2,4,3,5368,1,18,1.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36,0,8,1,0,4,3,1,4459,0,15,4.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40,1,7,4,1,4,5,2,9109,0,7,2.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,1,4,3,0,1,1,3,8481,1,3,2.0,13.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18,0,0,4,0,3,3,2,9289,0,0,3.0,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
36,1,28,3,1,1,2,1,12431,1,18,4.0,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,1,6,3,0,4,4,2,15273,1,12,1.0,7.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
43,0,28,2,1,4,5,3,7089,0,12,4.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
40,1,0,2,0,1,1,2,11679,0,4,1.0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,1,14,3,1,1,2,1,4847,1,0,3.0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32,1,11,1,1,4,3,4,12081,1,18,3.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,0,1,2,1,1,4,3,11500,0,11,3.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,1,5,3,1,1,3,2,11250,1,18,3.0,7.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45,1,9,4,1,3,3,3,6945,1,8,1.0,18.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,0,2,4,0,4,1,2,3356,1,9,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
41,1,7,1,0,2,2,4,0,1,16,1.0,16.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
