Age,Attrition,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
28,Yes,Human Resources,13,Technical Degree,4,Male,1,2,Research Scientist,1,Divorced,6605,No,14,3.0,13.0
31,No,Sales,7,Medical,3,Female,2,5,Manager,2,Divorced,3719,No,16,2.0,1.0
43,No,Human Resources,0,Life Sciences,2,Female,2,5,Healthcare Representative,1,Married,8050,Yes,9,2.0,11.0
41,Yes,Human Resources,0,Life Sciences,4,Female,2,4,Research Scientist,3,Divorced,3973,No,14,2.0,4.0
27,No,Research & Development,3,Other,4,Male,2,2,Manufacturing Director,3,Divorced,8708,Yes,24,2.0,3.0
37,Yes,Human Resources,12,Technical Degree,4,Female,4,4,Sales Representative,3,Divorced,12227,Yes,19,2.0,15.0
43,Yes,Sales,3,Technical Degree,3,Female,1,5,Sales Executive,3,Married,3116,No,29,4.0,6.0
21,No,Research & Development,4,Medical,3,Female,2,1,Human Resources,3,Single,5888,Yes,6,3.0,12.0
41,No,Research & Development,15,Other,4,Male,2,2,Sales Executive,2,Divorced,8674,Yes,24,1.0,0.0
30,No,Sales,4,Technical Degree,1,Female,4,2,Healthcare Representative,3,Married,4450,No,5,4.0,3.0
42,Yes,Research & Development,19,Human Resources,3,Male,3,3,Sales Representative,2,Divorced,8688,Yes,14,1.0,11.0
29,Yes,Research & Development,18,Human Resources,3,Female,2,1,Research Director,3,Married,9117,Yes,16,2.0,7.0
20,No,Research & Development,9,Life Sciences,4,Male,4,1,Research Scientist,4,Divorced,11602,No,7,3.0,5.0
22,No,Research & Development,15,Medical,1,Male,4,4,Manufacturing Director,3,Married,3649,Yes,11,2.0,10.0
37,No,Sales,14,Marketing,4,Male,3,2,Research Scientist,4,Single,2064,No,18,4.0,1.0
39,No,Sales,7,Life Sciences,3,Female,1,4,Manufacturing Director,2,Single,5054,Yes,5,1.0,14.0
28,Yes,Research & Development,16,Other,4,Female,1,1,Manager,3,Single,1946,No,24,3.0,5.0
42,No,Research & Development,17,Technical Degree,4,Female,1,3,Manager,1,Divorced,9160,No,0,4.0,2.0
21,Yes,Sales,1,Life Sciences,4,Male,2,2,Research Scientist,2,Married,1033,No,26,4.0,2.0
36,Yes,Sales,10,Marketing,1,Female,1,1,Manufacturing Director,3,Divorced,17486,No,19,3.0,6.0
25,No,Sales,10,Marketing,4,Female,2,3,Manufacturing Director,2,Divorced,12604,No,10,3.0,4.0
30,No,Research & Development,16,Human Resources,3,Male,2,5,Sales Executive,1,Married,6562,Yes,8,4.0,10.0
37,No,Research & Development,5,Other,4,Female,4,1,Research Scientist,3,Divorced,10586,No,7,1.0,6.0
29,Yes,Human Resources,4,Life Sciences,1,Female,1,5,Laboratory Technician,1,Married,0,No,10,1.0,4.0
33,No,Sales,10,Medical,2,Male,1,4,Healthcare Representative,3,Married,18382,Yes,10,4.0,9.0
46,No,Research & Development,18,Life Sciences,1,Male,1,5,Research Director,4,Single,3724,No,21,4.0,3.0
31,Yes,Sales,0,Human Resources,4,Female,2,1,Manager,2,Single,5935,Yes,26,2.0,10.0
44,No,Research & Development,0,Marketing,2,Male,2,5,Laboratory Technician,1,Single,0,Yes,12,2.0,9.0
26,Yes,Sales,4,Other,4,Female,1,2,Manager,2,Married,8792,No,4,1.0,8.0
41,No,Research & Development,6,Other,1,Female,2,1,Sales Representative,1,Single,1294,Yes,7,2.0,4.0
50,Yes,Human Resources,0,Medical,2,Female,2,3,Manager,2,Married,6981,Yes,9,1.0,3.0
14,No,Human Resources,21,Other,2,Female,3,5,Manager,2,Divorced,3940,Yes,3,3.0,11.0
29,No,Sales,8,Human Resources,4,Female,3,2,Sales Executive,2,Single,1428,No,2,2.0,10.0
42,Yes,Research & Development,6,Human Resources,4,Male,1,4,Laboratory Technician,4,Married,2716,Yes,27,1.0,0.0
35,Yes,Research & Development,22,Human Resources,1,Male,1,4,Sales Representative,3,Married,7565,No,13,1.0,4.0
40,No,Sales,15,Other,4,Female,3,5,Manufacturing Director,4,Married,469,No,4,4.0,15.0
31,Yes,Research & Development,4,Other,2,Male,2,4,Manufacturing Director,2,Married,2977,Yes,17,1.0,13.0
37,Yes,Sales,10,Human Resources,3,Male,2,3,Sales Representative,1,Single,9625,No,2,2.0,0.0
35,Yes,Research & Development,8,Other,3,Female,4,1,Human Resources,2,Single,18755,Yes,2,4.0,7.0
47,Yes,Sales,20,Other,1,Male,1,2,Research Scientist,3,Single,8751,Yes,5,4.0,9.0
39,No,Research & Development,7,Marketing,4,Male,1,5,Human Resources,4,Married,2184,No,24,2.0,13.0
40,No,Sales,0,Life Sciences,1,Female,1,4,Laboratory Technician,3,Divorced,4774,No,9,3.0,7.0
33,Yes,Research & Development,0,Technical Degree,3,Female,4,1,Manager,1,Married,6651,No,0,2.0,9.0
32,Yes,Human Resources,21,Other,3,Female,4,3,Manufacturing Director,3,Divorced,4857,Yes,20,2.0,12.0
32,Yes,Research & Development,2,Technical Degree,4,Female,2,4,Sales Executive,4,Single,10754,Yes,8,4.0,13.0
40,Yes,Sales,14,Technical Degree,2,Female,3,4,Human Resources,1,Married,7526,Yes,0,2.0,5.0
33,No,Human Resources,9,Marketing,4,Female,3,2,Manager,3,Married,10777,No,8,3.0,7.0
39,No,Research & Development,5,Other,3,Female,3,3,Research Director,4,Single,5022,Yes,15,3.0,2.0
55,Yes,Human Resources,7,Human Resources,2,Male,2,3,Research Scientist,4,Married,12743,Yes,14,3.0,5.0
44,Yes,Research & Development,22,Technical Degree,1,Female,3,5,Sales Representative,2,Divorced,5719,Yes,25,4.0,4.0
33,Yes,Human Resources,0,Other,3,Male,4,2,Manager,3,Divorced,1930,Yes,4,2.0,5.0
47,No,Sales,6,Medical,1,Male,4,5,Research Scientist,1,Divorced,16753,No,11,1.0,6.0
33,Yes,Research & Development,16,Human Resources,2,Female,1,2,Research Scientist,2,Married,0,Yes,5,2.0,11.0
18,No,Research & Development,0,Medical,1,Male,3,3,Manufacturing Director,3,Married,3024,No,0,3.0,9.0
27,Yes,Sales,19,Medical,3,Male,4,2,Manufacturing Director,3,Divorced,3550,Yes,18,2.0,0.0
19,No,Human Resources,16,Technical Degree,4,Male,1,2,Laboratory Technician,1,Married,18311,Yes,14,4.0,10.0
33,Yes,Sales,11,Medical,1,Female,3,2,Research Director,2,Divorced,15009,Yes,13,2.0,3.0
37,No,Sales,5,Marketing,3,Male,3,1,Sales Representative,2,Single,13536,No,14,4.0,0.0
52,Yes,Human Resources,0,Marketing,3,Male,4,1,Research Scientist,1,Divorced,4946,No,5,1.0,0.0
39,Yes,Sales,14,Technical Degree,2,Female,1,3,Laboratory Technician,2,Single,17925,No,3,1.0,8.0
34,Yes,Research & Development,31,Other,3,Male,1,2,Human Resources,4,Single,8237,Yes,11,4.0,13.0
44,No,Research & Development,10,Life Sciences,4,Male,4,3,Healthcare Representative,1,Single,11103,Yes,20,2.0,5.0
16,Yes,Research & Development,0,Other,4,Male,4,1,Research Scientist,3,Divorced,7348,No,23,3.0,12.0
39,No,Sales,12,Other,1,Male,4,2,Laboratory Technician,1,Divorced,6270,Yes,17,4.0,7.0
43,No,Research & Development,16,Other,1,Male,3,5,Research Director,4,Married,5317,Yes,11,2.0,0.0
23,Yes,Research & Development,1,Other,1,Female,4,1,Manufacturing Director,1,Married,5515,No,13,2.0,10.0
47,Yes,Research & Development,3,Human Resources,1,Male,4,1,Research Scientist,3,Single,9367,Yes,11,2.0,3.0
40,Yes,Research & Development,3,Life Sciences,4,Female,2,1,Research Scientist,3,Divorced,8231,Yes,3,3.0,2.0
33,No,Research & Development,4,Human Resources,2,Male,4,2,Manager,1,Married,6354,Yes,11,3.0,10.0
42,Yes,Research & Development,7,Medical,1,Female,4,4,Research Director,1,Married,13609,No,0,3.0,7.0
57,No,Sales,2,Other,2,Female,3,5,Sales Representative,4,Married,0,Yes,10,4.0,6.0
38,No,Research & Development,0,Marketing,3,Female,1,5,Manufacturing Director,4,Divorced,8903,No,24,4.0,7.0
39,Yes,Research & Development,10,Technical Degree,3,Male,3,3,Research Scientist,3,Married,9882,Yes,17,3.0,1.0
32,Yes,Human Resources,7,Technical Degree,1,Male,2,2,Human Resources,2,Single,11902,No,4,4.0,17.0
29,Yes,Sales,5,Human Resources,3,Male,4,1,Manufacturing Director,2,Divorced,6197,No,10,3.0,8.0
44,Yes,Sales,9,Human Resources,2,Male,4,4,Human Resources,2,Married,7481,No,4,4.0,7.0
29,Yes,Sales,0,Marketing,2,Male,4,2,Healthcare Representative,2,Married,11144,No,10,2.0,6.0
37,Yes,Sales,11,Other,3,Female,4,2,Sales Representative,3,Divorced,13523,Yes,19,3.0,0.0
32,No,Research & Development,5,Life Sciences,1,Female,4,4,Healthcare Representative,2,Married,5088,No,16,4.0,2.0
41,No,Research & Development,11,Medical,2,Female,4,1,Research Scientist,2,Married,7759,Yes,30,2.0,0.0
39,No,Human Resources,12,Technical Degree,2,Male,2,2,Manager,1,Single,14405,Yes,20,2.0,0.0
46,Yes,Human Resources,18,Medical,4,Male,4,5,Sales Representative,2,Divorced,0,No,12,4.0,0.0
32,No,Sales,10,Life Sciences,1,Female,4,5,Manager,1,Married,3254,Yes,16,2.0,3.0
34,No,Human Resources,17,Human Resources,4,Male,4,4,Laboratory Technician,3,Divorced,13404,Yes,9,1.0,7.0
27,No,Human Resources,6,Technical Degree,3,Male,2,1,Research Director,1,Divorced,11646,Yes,2,3.0,0.0
32,No,Sales,6,Medical,3,Female,4,4,Laboratory Technician,4,Single,8962,Yes,21,3.0,11.0
40,No,Sales,8,Human Resources,4,Female,2,2,Healthcare Representative,1,Single,4390,No,19,2.0,8.0
43,Yes,Human Resources,15,Life Sciences,1,Male,3,5,Human Resources,2,Divorced,2351,Yes,9,4.0,5.0
28,Yes,Research & Development,14,Medical,2,Male,4,3,Healthcare Representative,1,Single,3719,Yes,13,1.0,20.0
44,No,Human Resources,10,Other,3,Female,1,4,Sales Representative,1,Single,13790,Yes,20,4.0,5.0
49,No,Human Resources,0,Human Resources,1,Male,2,3,Sales Representative,3,Married,3544,Yes,17,3.0,11.0
40,No,Research & Development,14,Life Sciences,1,Female,3,3,Healthcare Representative,3,Single,6980,Yes,0,2.0,8.0
54,Yes,Research & Development,2,Medical,3,Female,2,5,Research Scientist,2,Single,2954,No,13,1.0,15.0
29,Yes,Sales,1,Other,3,Female,2,4,Healthcare Representative,4,Married,10470,Yes,9,2.0,13.0
25,No,Sales,0,Other,1,Male,3,3,Sales Representative,4,Married,3966,No,19,1.0,5.0
20,Yes,Human Resources,8,Life Sciences,2,Female,4,2,Sales Representative,1,Divorced,6043,Yes,19,2.0,5.0
50,Yes,Research & Development,19,Marketing,4,Female,4,1,Manufacturing Director,4,Single,0,No,21,4.0,0.0
42,No,Sales,1,Technical Degree,3,Male,2,1,Sales Executive,3,Married,0,Yes,2,3.0,7.0
36,Yes,Human Resources,22,Life Sciences,4,Female,3,5,Manager,2,Single,6539,Yes,5,2.0,11.0
39,Yes,Research & Development,16,Other,1,Male,4,4,Laboratory Technician,2,Divorced,264,No,19,2.0,6.0
26,No,Human Resources,0,Other,4,Male,2,4,Healthcare Representative,3,Single,16413,No,6,1.0,15.0
59,Yes,Sales,6,Life Sciences,2,Male,1,1,Manufacturing Director,2,Single,0,No,0,4.0,7.0
38,Yes,Sales,0,Marketing,1,Female,3,2,Research Scientist,1,Single,2735,Yes,15,4.0,14.0
37,No,Research & Development,14,Technical Degree,2,Female,1,1,Sales Representative,2,Married,6581,No,7,1.0,6.0
43,Yes,Human Resources,1,Medical,1,Male,1,1,Healthcare Representative,4,Married,4783,No,25,4.0,0.0
41,Yes,Research & Development,0,Life Sciences,2,Male,2,4,Sales Representative,2,Divorced,1304,No,13,3.0,3.0
38,No,Sales,6,Technical Degree,1,Male,3,3,Human Resources,2,Single,1993,Yes,12,2.0,6.0
29,No,Sales,18,Technical Degree,2,Female,4,2,Manufacturing Director,3,Divorced,1838,Yes,8,1.0,2.0
41,No,Human Resources,7,Human Resources,1,Male,4,4,Healthcare Representative,3,Divorced,5153,Yes,23,4.0,0.0
54,Yes,Human Resources,12,Other,2,Male,2,1,Human Resources,4,Married,15692,No,14,3.0,0.0
49,No,Human Resources,12,Medical,1,Male,4,3,Manufacturing Director,3,Single,6869,Yes,8,3.0,13.0
51,Yes,Research & Development,0,Life Sciences,2,Female,4,2,Healthcare Representative,4,Single,12071,Yes,5,4.0,9.0
32,No,Human Resources,1,Other,3,Male,1,5,Healthcare Representative,1,Divorced,8889,Yes,10,4.0,8.0
27,Yes,Human Resources,9,Human Resources,4,Female,1,2,Research Director,4,Single,11746,Yes,3,1.0,8.0
35,No,Sales,4,Human Resources,1,Female,3,2,Manufacturing Director,2,Married,0,No,19,4.0,3.0
37,No,Sales,23,Other,2,Male,1,1,Manufacturing Director,4,Divorced,5069,Yes,0,1.0,11.0
46,No,Human Resources,0,Marketing,3,Male,4,1,Sales Representative,1,Divorced,12656,No,10,2.0,0.0
21,No,Human Resources,1,Technical Degree,1,Male,3,5,Healthcare Representative,2,Married,3811,No,16,3.0,0.0
50,Yes,Sales,11,Life Sciences,1,Female,3,5,Manager,4,Married,14800,No,13,1.0,5.0
35,No,Human Resources,4,Life Sciences,1,Female,2,5,Manager,3,Married,13489,No,5,3.0,7.0
33,No,Research & Development,0,Life Sciences,4,Female,1,4,Manager,3,Married,4294,No,16,2.0,1.0
27,Yes,Research & Development,24,Other,2,Male,3,4,Healthcare Representative,3,Married,4134,No,4,4.0,0.0
21,No,Research & Development,0,Marketing,2,Female,4,1,Healthcare Representative,4,Married,1730,Yes,11,1.0,10.0
44,Yes,Human Resources,13,Medical,1,Male,3,1,Human Resources,4,Divorced,3538,No,16,4.0,4.0
37,No,Sales,0,Human Resources,1,Male,3,5,Research Director,1,Single,699,Yes,14,3.0,11.0
25,No,Human Resources,2,Other,1,Male,2,4,Manufacturing Director,2,Single,8521,No,6,1.0,15.0
25,No,Human Resources,0,Medical,3,Female,4,3,Sales Representative,2,Divorced,0,Yes,20,2.0,0.0
33,Yes,Sales,3,Human Resources,1,Female,4,4,Research Director,2,Single,9345,No,11,2.0,8.0
52,No,Sales,3,Human Resources,4,Female,1,1,Human Resources,2,Single,9459,Yes,17,4.0,8.0
34,No,Sales,8,Marketing,2,Male,4,4,Healthcare Representative,4,Divorced,0,Yes,23,2.0,11.0
23,No,Research & Development,6,Technical Degree,4,Female,3,1,Laboratory Technician,4,Single,13799,No,19,2.0,3.0
34,Yes,Human Resources,0,Life Sciences,1,Female,4,5,Manufacturing Director,1,Single,8920,No,19,4.0,7.0
34,Yes,Sales,4,Medical,3,Male,4,5,Manager,2,Divorced,10032,No,12,4.0,11.0
12,No,Human Resources,20,Other,1,Male,3,5,Healthcare Representative,4,Single,2931,No,17,1.0,9.0
36,Yes,Research & Development,19,Medical,1,Female,2,3,Human Resources,4,Married,9433,Yes,12,1.0,16.0
34,No,Research & Development,12,Technical Degree,1,Male,1,3,Laboratory Technician,4,Divorced,11805,Yes,1,4.0,1.0
43,No,Sales,14,Life Sciences,1,Female,1,1,Research Scientist,4,Single,6038,No,13,3.0,8.0
53,No,Sales,25,Medical,1,Male,2,2,Manager,2,Single,15927,No,13,3.0,6.0
47,No,Human Resources,13,Technical Degree,2,Male,3,3,Sales Representative,2,Married,6710,Yes,15,1.0,5.0
34,No,Sales,14,Other,4,Female,1,1,Healthcare Representative,4,Divorced,11873,No,10,1.0,10.0
26,No,Human Resources,0,Marketing,3,Male,2,4,Sales Executive,3,Divorced,7882,Yes,5,4.0,7.0
60,No,Sales,0,Human Resources,1,Male,2,5,Laboratory Technician,1,Single,9259,No,16,3.0,0.0
37,Yes,Human Resources,8,Other,3,Male,2,5,Laboratory Technician,2,Married,0,No,1,4.0,12.0
37,Yes,Human Resources,2,Life Sciences,2,Female,1,5,Manufacturing Director,2,Married,8249,Yes,22,1.0,10.0
36,Yes,Human Resources,1,Human Resources,4,Male,1,1,Manager,3,Married,3042,Yes,9,2.0,16.0
38,Yes,Human Resources,2,Other,1,Male,1,5,Healthcare Representative,2,Married,2518,No,13,2.0,11.0
35,Yes,Research & Development,0,Other,2,Female,1,3,Sales Executive,3,Married,14714,Yes,15,2.0,5.0
31,Yes,Human Resources,2,Other,2,Female,4,4,Manager,3,Married,5496,No,15,4.0,5.0
31,Yes,Sales,11,Other,4,Male,2,5,Human Resources,4,Divorced,1779,Yes,0,3.0,13.0
36,No,Research & Development,23,Human Resources,1,Male,4,1,Sales Executive,2,Single,4812,No,17,1.0,2.0
31,No,Research & Development,15,Life Sciences,4,Male,2,4,Research Director,1,Single,380,No,13,3.0,1.0
30,No,Human Resources,14,Technical Degree,4,Female,1,5,Research Director,3,Married,13253,No,6,3.0,8.0
37,No,Research & Development,0,Medical,3,Male,1,2,Laboratory Technician,1,Divorced,3227,Yes,5,1.0,0.0
34,Yes,Human Resources,10,Marketing,3,Female,4,5,Human Resources,4,Divorced,8994,Yes,8,3.0,9.0
50,Yes,Sales,8,Medical,4,Female,3,3,Research Director,2,Married,12887,Yes,1,2.0,9.0
12,No,Human Resources,11,Medical,3,Male,1,4,Laboratory Technician,4,Single,4148,Yes,24,1.0,5.0
46,No,Research & Development,6,Marketing,2,Male,3,3,Healthcare Representative,4,Married,9007,No,22,2.0,15.0
48,Yes,Sales,22,Human Resources,4,Female,2,2,Laboratory Technician,1,Divorced,1653,Yes,14,4.0,13.0
17,No,Human Resources,9,Life Sciences,1,Male,4,2,Healthcare Representative,1,Married,18017,Yes,9,2.0,2.0
33,No,Sales,10,Marketing,1,Male,3,3,Human Resources,3,Single,10911,Yes,9,4.0,11.0
33,No,Sales,0,Life Sciences,2,Female,3,4,Manufacturing Director,2,Single,5596,No,17,4.0,13.0
24,No,Research & Development,8,Human Resources,1,Male,1,2,Manager,4,Divorced,2864,Yes,24,1.0,7.0
29,Yes,Sales,18,Medical,1,Female,3,2,Laboratory Technician,3,Married,5966,Yes,6,2.0,4.0
26,No,Research & Development,13,Life Sciences,4,Male,3,5,Laboratory Technician,3,Married,4902,No,2,2.0,0.0
52,No,Sales,0,Human Resources,2,Female,2,1,Healthcare Representative,4,Divorced,15697,No,23,2.0,3.0
45,Yes,Human Resources,5,Human Resources,4,Female,4,2,Research Director,4,Married,733,No,0,1.0,0.0
48,Yes,Sales,23,Technical Degree,2,Male,1,4,Research Director,3,Divorced,7137,No,3,4.0,12.0
43,No,Human Resources,7,Marketing,4,Female,1,4,Laboratory Technician,4,Married,6416,No,9,4.0,5.0
26,Yes,Human Resources,11,Technical Degree,4,Female,3,5,Research Director,4,Single,5950,No,0,4.0,10.0
32,No,Sales,22,Medical,3,Male,2,4,Research Director,1,Divorced,5991,No,19,1.0,14.0
41,No,Human Resources,7,Marketing,1,Male,3,5,Laboratory Technician,2,Married,5956,Yes,17,1.0,8.0
25,Yes,Sales,15,Medical,2,Male,3,2,Research Scientist,3,Married,10613,No,6,3.0,14.0
43,No,Sales,12,Technical Degree,1,Female,1,2,Research Scientist,4,Married,9370,No,21,2.0,4.0
34,No,Human Resources,14,Human Resources,3,Female,3,2,Human Resources,3,Divorced,8475,No,22,4.0,9.0
33,No,Human Resources,12,Medical,2,Female,3,2,Sales Representative,2,Single,0,No,10,3.0,8.0
43,No,Research & Development,4,Marketing,3,Male,2,1,Manager,3,Married,7914,No,7,3.0,2.0
40,Yes,Human Resources,5,Marketing,1,Female,1,1,Sales Representative,3,Divorced,0,Yes,28,2.0,5.0
33,Yes,Research & Development,2,Medical,4,Female,4,2,Research Director,3,Married,9545,Yes,16,1.0,15.0
47,No,Human Resources,0,Marketing,3,Male,2,4,Sales Executive,1,Single,13444,Yes,13,3.0,4.0
27,Yes,Sales,19,Human Resources,3,Female,2,5,Research Director,2,Single,2142,Yes,21,1.0,0.0
42,No,Human Resources,9,Human Resources,4,Male,2,3,Laboratory Technician,2,Single,5270,Yes,13,1.0,4.0
42,No,Sales,18,Marketing,1,Male,1,5,Laboratory Technician,3,Divorced,3681,Yes,7,2.0,2.0
34,No,Sales,21,Medical,3,Male,3,3,Manager,3,Married,12319,Yes,11,3.0,9.0
39,No,Sales,9,Technical Degree,1,Female,4,3,Manufacturing Director,2,Divorced,6950,No,19,4.0,10.0
25,No,Research & Development,0,Marketing,4,Female,1,2,Manufacturing Director,4,Married,14639,No,0,3.0,9.0
35,No,Sales,3,Marketing,3,Male,2,2,Human Resources,2,Married,7644,No,22,4.0,7.0
32,Yes,Sales,0,Marketing,1,Male,1,1,Research Director,3,Divorced,6824,No,7,1.0,5.0
46,Yes,Research & Development,5,Medical,4,Male,3,4,Laboratory Technician,4,Married,10354,No,23,4.0,0.0
30,No,Human Resources,8,Technical Degree,4,Female,4,3,Sales Executive,4,Divorced,0,Yes,22,2.0,6.0
24,No,Human Resources,3,Technical Degree,3,Female,4,4,Sales Executive,4,Single,6904,No,10,3.0,23.0
42,No,Research & Development,0,Marketing,3,Female,1,3,Manufacturing Director,1,Single,9918,No,9,1.0,0.0
25,No,Human Resources,10,Marketing,1,Female,2,5,Manager,2,Single,5619,Yes,32,4.0,15.0
52,Yes,Research & Development,24,Life Sciences,4,Male,3,1,Manufacturing Director,2,Married,1612,Yes,25,1.0,9.0
17,No,Human Resources,19,Technical Degree,2,Female,2,1,Laboratory Technician,2,Single,6537,Yes,12,2.0,8.0
52,No,Human Resources,14,Other,1,Male,4,3,Research Director,2,Single,1404,No,6,2.0,4.0
38,Yes,Sales,14,Human Resources,3,Male,3,1,Research Director,3,Married,0,No,12,1.0,8.0
36,Yes,Sales,8,Other,4,Female,4,5,Manager,1,Divorced,9926,No,13,1.0,7.0
31,No,Human Resources,0,Technical Degree,3,Male,2,4,Human Resources,4,Divorced,9229,Yes,1,2.0,15.0
36,No,Human Resources,1,Other,2,Female,3,1,Research Director,2,Divorced,12637,No,21,1.0,10.0
47,Yes,Human Resources,10,Medical,2,Male,3,4,Manager,2,Single,3371,Yes,0,4.0,2.0
37,Yes,Human Resources,19,Medical,2,Female,3,5,Sales Executive,3,Divorced,0,No,17,1.0,8.0
38,No,Human Resources,25,Life Sciences,2,Female,4,2,Manufacturing Director,4,Divorced,6173,Yes,21,2.0,3.0
33,Yes,Research & Development,9,Technical Degree,3,Male,2,2,Healthcare Representative,1,Divorced,4866,Yes,6,1.0,14.0
36,Yes,Human Resources,0,Technical Degree,2,Male,2,4,Sales Representative,1,Single,2537,Yes,24,1.0,2.0
39,Yes,Research & Development,9,Other,2,Male,4,4,Research Director,4,Married,6127,No,5,1.0,6.0
21,Yes,Research & Development,9,Marketing,4,Male,3,4,Human Resources,1,Divorced,3623,Yes,14,2.0,0.0
24,Yes,Human Resources,14,Technical Degree,2,Male,1,2,Manager,2,Divorced,0,No,8,2.0,3.0
43,Yes,Human Resources,9,Other,4,Male,3,5,Human Resources,2,Divorced,4425,No,8,2.0,3.0
38,No,Research & Development,9,Other,4,Female,1,4,Manufacturing Director,2,Single,1152,No,6,3.0,6.0
35,No,Research & Development,4,Human Resources,4,Female,1,2,Research Director,2,Married,7593,Yes,16,3.0,1.0
37,Yes,Human Resources,6,Human Resources,3,Female,4,4,Laboratory Technician,4,Single,3414,Yes,17,3.0,14.0
40,No,Human Resources,13,Technical Degree,3,Male,2,4,Manufacturing Director,1,Divorced,11736,Yes,10,3.0,5.0
31,No,Research & Development,0,Other,1,Female,2,4,Manufacturing Director,1,Single,14053,No,0,2.0,3.0
29,No,Research & Development,6,Life Sciences,1,Male,2,2,Manager,3,Divorced,9701,Yes,14,1.0,11.0
38,Yes,Research & Development,14,Life Sciences,4,Female,2,5,Human Resources,4,Divorced,0,Yes,14,2.0,20.0
27,No,Sales,22,Human Resources,3,Male,4,2,Manager,1,Single,13589,No,9,3.0,4.0
40,Yes,Research & Development,5,Technical Degree,2,Female,1,2,Sales Executive,1,Divorced,13921,No,25,4.0,5.0
21,No,Sales,18,Marketing,1,Male,2,4,Healthcare Representative,3,Divorced,6591,No,0,4.0,2.0
46,Yes,Human Resources,22,Life Sciences,3,Male,1,3,Human Resources,2,Married,12731,Yes,0,2.0,11.0
